계약년월,번호,계약일,시군구일련번호,지번,유형,도로명,용도지역,건축물주용도,도로조건,전용면적,대지면적,거래금액,층,지분구분,건축년도,해제사유발생일,거래유형,시군구명,법정동코드
202104,9738,26,2085,1**,집합,정자로,중심상업,제2종근린생활,25m이상,105.0000,0.0000,57600.0000,5,,2003,-,,경기도 성남시분당구 정자동,4113510300
202104,9739,03,2085,*,집합,정자일로,중심상업,판매,25m이상,46.0000,0.0000,130000.0000,1,,2004,-,,경기도 성남시분당구 정자동,4113510300
202104,9740,08,2085,1*,집합,느티로,중심상업,제2종근린생활,25m이상,32.0000,0.0000,109000.0000,1,,2004,-,,경기도 성남시분당구 정자동,4113510300
202104,9741,21,2085,1**,집합,정자일로,중심상업,제2종근린생활,25m미만,82.0000,0.0000,230000.0000,,,2014,-,,경기도 성남시분당구 정자동,4113510300
202104,9742,26,2085,1**,집합,정자로76번길,근린상업,제2종근린생활,25m미만,184.0000,0.0000,43000.0000,4,,1994,-,,경기도 성남시분당구 정자동,4113510300
202104,9743,08,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,28.0000,0.0000,24000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202104,9744,08,2085,2*,집합,정자일로,중심상업,제2종근린생활,25m이상,23.0000,0.0000,30000.0000,,,2004,-,,경기도 성남시분당구 정자동,4113510300
202104,9745,01,2085,1*,집합,정자일로232번길,중심상업,제2종근린생활,25m이상,77.0000,0.0000,95000.0000,1,,2003,-,,경기도 성남시분당구 정자동,4113510300
202104,9746,21,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,42.0000,0.0000,26000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202104,9747,30,2085,2**,집합,불정로,근린상업,제2종근린생활,25m이상,71.0000,0.0000,30000.0000,4,,2003,-,,경기도 성남시분당구 정자동,4113510300
202104,9748,13,2085,1**,집합,정자일로,중심상업,판매,25m이상,45.0000,0.0000,23200.0000,,,2007,-,,경기도 성남시분당구 정자동,4113510300
202104,9749,12,2085,1*,집합,느티로,중심상업,제2종근린생활,25m이상,35.0000,0.0000,58900.0000,,,2015,-,,경기도 성남시분당구 정자동,4113510300
202104,9750,28,2085,1*,집합,정자일로213번길,중심상업,판매,25m이상,35.0000,0.0000,27500.0000,2,,2003,-,,경기도 성남시분당구 정자동,4113510300
202104,9751,30,2085,*,집합,정자일로,중심상업,판매,25m이상,102.0000,0.0000,70000.0000,,,,-,,경기도 성남시분당구 정자동,4113510300
202104,9752,29,2085,*,집합,정자일로,중심상업,제2종근린생활,25m미만,141.0000,0.0000,95000.0000,,,2003,-,,경기도 성남시분당구 정자동,4113510300
202104,9753,08,2085,6*,집합,느티로,근린상업,제1종근린생활,25m미만,156.0000,0.0000,24000.0000,4,,1994,-,,경기도 성남시분당구 정자동,4113510300
202104,9754,09,2086,2**,집합,서현로210번길,중심상업,업무,25m이상,40.0000,0.0000,15500.0000,,,2001,-,,경기도 성남시분당구 서현동,4113510500
202104,9755,09,2086,3**,집합,돌마로486번길,근린상업,제1종근린생활,25m미만,36.0000,0.0000,70000.0000,1,,1993,-,,경기도 성남시분당구 서현동,4113510500
202104,9756,03,2086,2**,집합,황새울로319번길,중심상업,제2종근린생활,25m미만,21.0000,0.0000,70000.0000,1,,2004,-,,경기도 성남시분당구 서현동,4113510500
202104,9757,30,2086,2**,집합,서현로210번길,중심상업,업무,25m이상,38.0000,0.0000,15000.0000,6,,2001,-,,경기도 성남시분당구 서현동,4113510500
202104,9758,09,2086,8*,집합,중앙공원로39번길,준주거,판매,25m미만,17.0000,0.0000,5000.0000,,지분,1991,-,,경기도 성남시분당구 서현동,4113510500
202104,9759,23,2086,2**,일반,황새울로351번길,중심상업,제2종근린생활,12m미만,2966.0000,1332.0000,3090000.0000,,,2003,-,,경기도 성남시분당구 서현동,4113510500
202104,9760,03,2086,2**,집합,황새울로319번길,중심상업,제2종근린생활,25m미만,55.0000,0.0000,145000.0000,1,,2004,-,,경기도 성남시분당구 서현동,4113510500
202104,9761,27,2086,2**,집합,서현로,중심상업,제1종근린생활,25m이상,131.0000,0.0000,119000.0000,3,,2002,-,,경기도 성남시분당구 서현동,4113510500
202104,9762,17,2086,3**,집합,불정로,근린상업,제1종근린생활,25m이상,828.0000,0.0000,8000.0000,,지분,1992,-,,경기도 성남시분당구 서현동,4113510500
202104,9763,16,2087,1**,집합,양현로94번길,근린상업,제2종근린생활,25m미만,19.0000,0.0000,20000.0000,,,1992,-,,경기도 성남시분당구 이매동,4113510600
202104,9764,08,2087,1**,집합,판교로,근린상업,제2종근린생활,25m이상,46.0000,0.0000,15600.0000,2,,1993,-,,경기도 성남시분당구 이매동,4113510600
202104,9765,23,2087,1**,집합,판교로,근린상업,제2종근린생활,25m이상,16.0000,0.0000,38850.0000,1,지분,1993,-,,경기도 성남시분당구 이매동,4113510600
202104,9766,14,2087,1**,집합,판교로,근린상업,제1종근린생활,25m이상,42.0000,0.0000,5075.0000,,,1995,-,,경기도 성남시분당구 이매동,4113510600
202104,9767,16,2087,1**,집합,양현로94번길,근린상업,제2종근린생활,25m미만,16.0000,0.0000,15000.0000,,,1992,-,,경기도 성남시분당구 이매동,4113510600
202104,9768,02,2088,3**,집합,성남대로926번길,일반상업,제1종근린생활,25m미만,154.0000,0.0000,55000.0000,4,,2006,20210429,,경기도 성남시분당구 야탑동,4113510700
202104,9769,03,2088,5**,집합,판교로,근린상업,제1종근린생활,25m이상,83.0000,0.0000,23000.0000,,,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9770,24,2088,2**,집합,야탑로205번길,일반상업,업무,25m미만,37.0000,0.0000,15800.0000,3,,2005,-,,경기도 성남시분당구 야탑동,4113510700
202104,9771,06,2088,1**,집합,판교로,근린상업,업무,25m이상,151.0000,0.0000,61000.0000,,,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9772,06,2088,2**,집합,벌말로,근린상업,제1종근린생활,25m미만,71.0000,0.0000,17500.0000,3,,1997,-,,경기도 성남시분당구 야탑동,4113510700
202104,9773,05,2088,3**,집합,성남대로916번길,일반상업,판매,25m미만,19.0000,0.0000,18500.0000,1,지분,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9774,23,2088,3**,집합,성남대로916번길,일반상업,제1종근린생활,25m미만,77.0000,0.0000,31550.0000,7,,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9775,09,2088,1**,일반,판교로711번길,근린상업,제2종근린생활,12m미만,202.0000,374.0000,210000.0000,,,2002,-,,경기도 성남시분당구 야탑동,4113510700
202104,9776,16,2088,1**,집합,판교로,근린상업,숙박,25m이상,33.0000,0.0000,13500.0000,3,,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9777,16,2088,5**,집합,야탑로,근린상업,판매,25m이상,12.0000,0.0000,1700.0000,,지분,1997,-,,경기도 성남시분당구 야탑동,4113510700
202104,9778,17,2088,2**,집합,매화로,근린상업,제2종근린생활,25m이상,53.0000,0.0000,14900.0000,2,,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9779,16,2088,3**,집합,,중심상업,판매,25m이상,71.0000,0.0000,268000.0000,1,,1997,-,,경기도 성남시분당구 야탑동,4113510700
202104,9780,03,2088,5**,집합,,제3종일반주거,제2종근린생활,25m이상,24.0000,0.0000,5450.0000,,,1994,-,,경기도 성남시분당구 야탑동,4113510700
202104,9781,09,2088,2**,집합,매화로,근린상업,제1종근린생활,25m이상,68.0000,0.0000,15250.0000,2,,1995,-,,경기도 성남시분당구 야탑동,4113510700
202104,9782,02,3016,6**,집합,판교로,제3종일반주거,제1종근린생활,25m이상,27.0000,0.0000,16000.0000,2,,2009,-,,경기도 성남시분당구 판교동,4113510800
202104,9783,18,3016,4**,집합,서판교로,근린상업,교육연구,25m이상,47.0000,0.0000,24800.0000,5,,2010,-,,경기도 성남시분당구 판교동,4113510800
202104,9784,29,3024,6**,집합,대왕판교로,준주거,제2종근린생활,25m이상,98.0000,0.0000,72000.0000,2,,2012,-,,경기도 성남시분당구 삼평동,4113510900
202104,9785,15,3024,6**,집합,판교역로,준주거,교육연구,25m이상,182.0000,0.0000,169234.0000,2,,2011,-,,경기도 성남시분당구 삼평동,4113510900
202104,9786,29,3024,6**,집합,판교로228번길,준주거,업무,25m미만,712.0000,0.0000,630000.0000,3,,2009,-,,경기도 성남시분당구 삼평동,4113510900
202104,9787,15,3024,6**,집합,판교역로,준주거,교육연구,25m이상,213.0000,0.0000,198666.0000,2,,2011,-,,경기도 성남시분당구 삼평동,4113510900
202104,9788,07,3024,6**,집합,대왕판교로,준주거,제2종근린생활,25m이상,104.0000,0.0000,225000.0000,2,,2012,-,,경기도 성남시분당구 삼평동,4113510900
202104,9789,15,3024,6**,집합,판교역로,준주거,교육연구,25m이상,217.0000,0.0000,202100.0000,2,,2011,-,,경기도 성남시분당구 삼평동,4113510900
202104,9790,29,3024,6**,집합,판교로228번길,준주거,업무,25m미만,712.0000,0.0000,630000.0000,,,2009,-,,경기도 성남시분당구 삼평동,4113510900
202104,9791,22,3024,6**,집합,판교역로192번길,중심상업,제1종근린생활,25m미만,20.0000,0.0000,18000.0000,5,,2011,-,,경기도 성남시분당구 삼평동,4113510900
202104,9792,13,3024,6**,집합,대왕판교로,준주거,제2종근린생활,25m이상,271.0000,0.0000,183000.0000,2,,2012,-,,경기도 성남시분당구 삼평동,4113510900
202104,9793,14,3085,5**,집합,판교역로,준주거,업무,25m미만,35.0000,0.0000,31000.0000,1,,2014,-,,경기도 성남시분당구 백현동,4113511000
202104,9794,15,3085,5**,집합,동판교로,근린상업,제1종근린생활,25m이상,104.0000,0.0000,46300.0000,5,,2010,-,,경기도 성남시분당구 백현동,4113511000
202104,9795,15,3085,5**,집합,대왕판교로606번길,근린상업,판매,25m이상,58.0000,0.0000,155250.0000,1,,2015,20210512,,경기도 성남시분당구 백현동,4113511000
202104,9796,01,3085,5**,집합,대왕판교로606번길,근린상업,판매,25m이상,58.0000,0.0000,154750.0000,1,,2015,-,,경기도 성남시분당구 백현동,4113511000
202104,9797,01,3085,5**,집합,대왕판교로606번길,근린상업,판매,25m이상,58.0000,0.0000,154750.0000,1,,2015,-,,경기도 성남시분당구 백현동,4113511000
202104,9798,02,2089,1**,집합,성남대로172번길,중심상업,제1종근린생활,25m미만,12.0000,0.0000,18000.0000,,지분,1999,-,,경기도 성남시분당구 금곡동,4113511100
202104,9799,05,2089,1**,집합,돌마로,중심상업,제1종근린생활,25m이상,194.0000,0.0000,85000.0000,4,,2002,-,,경기도 성남시분당구 금곡동,4113511100
202104,9800,29,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,165.0000,0.0000,139000.0000,2,,2009,-,,경기도 성남시분당구 금곡동,4113511100
202104,9801,14,2089,1**,집합,돌마로,중심상업,제1종근린생활,25m이상,52.0000,0.0000,2850.0000,,,1995,-,,경기도 성남시분당구 금곡동,4113511100
202104,9802,06,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,52.0000,0.0000,55000.0000,4,,2009,-,,경기도 성남시분당구 금곡동,4113511100
202104,9803,29,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,32.0000,0.0000,20000.0000,5,,2004,-,,경기도 성남시분당구 금곡동,4113511100
202104,9804,22,2089,1**,집합,성남대로,중심상업,제1종근린생활,25m이상,103.0000,0.0000,52800.0000,,,2004,-,,경기도 성남시분당구 금곡동,4113511100
202104,9805,05,2089,1**,집합,돌마로,중심상업,제1종근린생활,25m이상,194.0000,0.0000,85000.0000,4,,2002,-,,경기도 성남시분당구 금곡동,4113511100
202104,9806,29,2089,1**,집합,성남대로,중심상업,제2종근린생활,25m이상,65.0000,0.0000,47500.0000,,,2004,-,,경기도 성남시분당구 금곡동,4113511100
202104,9807,12,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m미만,107.0000,0.0000,32800.0000,,,2003,-,,경기도 성남시분당구 금곡동,4113511100
202104,9808,26,2089,2**,집합,정자일로,중심상업,업무,25m이상,146.0000,0.0000,101000.0000,,,2001,-,,경기도 성남시분당구 금곡동,4113511100
202104,9809,22,2089,1**,집합,성남대로,중심상업,제1종근린생활,25m이상,43.0000,0.0000,22200.0000,,,2004,-,,경기도 성남시분당구 금곡동,4113511100
202104,9810,17,2089,1**,집합,성남대로171번길,중심상업,업무,25m미만,36.0000,0.0000,14900.0000,3,,2003,-,,경기도 성남시분당구 금곡동,4113511100
202104,9811,03,2089,1**,집합,정자일로,중심상업,제1종근린생활,25m이상,45.0000,0.0000,38000.0000,3,,2003,-,,경기도 성남시분당구 금곡동,4113511100
202104,9812,19,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,32.0000,0.0000,18000.0000,7,,2004,-,,경기도 성남시분당구 금곡동,4113511100
202104,9813,12,2089,2**,집합,정자일로,중심상업,제2종근린생활,25m미만,85.0000,0.0000,26200.0000,,,2003,-,,경기도 성남시분당구 금곡동,4113511100
202104,9814,17,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,85.0000,0.0000,84500.0000,1,,2009,-,,경기도 성남시분당구 금곡동,4113511100
202104,9815,29,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,139.0000,0.0000,97300.0000,1,,2009,-,,경기도 성남시분당구 금곡동,4113511100
202104,9816,15,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,48.0000,0.0000,30000.0000,4,지분,2009,-,,경기도 성남시분당구 금곡동,4113511100
202104,9817,02,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,31.0000,0.0000,23000.0000,2,,1998,-,,경기도 성남시분당구 금곡동,4113511100
202104,9818,23,2089,3**,집합,대왕판교로,보전녹지,기타,25m미만,120.0000,0.0000,109500.0000,4,,2009,-,,경기도 성남시분당구 금곡동,4113511100
202104,9819,26,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,11.0000,0.0000,4000.0000,,,1994,-,,경기도 성남시분당구 금곡동,4113511100
202104,9820,26,2089,1**,집합,미금로,제3종일반주거,제1종근린생활,25m이상,11.0000,0.0000,4000.0000,,,1994,-,,경기도 성남시분당구 금곡동,4113511100
202104,9821,21,2089,1**,집합,돌마로,중심상업,제1종근린생활,25m이상,106.0000,0.0000,62000.0000,2,,2004,-,,경기도 성남시분당구 금곡동,4113511100
202104,9822,02,2089,1**,집합,돌마로,중심상업,제2종근린생활,25m이상,43.0000,0.0000,23000.0000,2,,1998,-,,경기도 성남시분당구 금곡동,4113511100
202104,9823,16,2089,2**,집합,정자일로,중심상업,업무,25m이상,120.0000,0.0000,105000.0000,,,2001,-,,경기도 성남시분당구 금곡동,4113511100
202104,9824,30,2089,2**,집합,정자일로,중심상업,업무,25m이상,45.0000,0.0000,28000.0000,,,2001,-,,경기도 성남시분당구 금곡동,4113511100
202104,9825,12,2090,2**,집합,미금로,근린상업,제1종근린생활,25m이상,14.0000,0.0000,11000.0000,1,,1996,-,,경기도 성남시분당구 구미동,4113511400
202104,9826,16,2090,2*,집합,돌마로90번길,중심상업,업무,25m이상,76.0000,0.0000,38000.0000,5,,1995,-,,경기도 성남시분당구 구미동,4113511400
202104,9827,22,2090,1**,집합,성남대로2번길,일반상업,업무,25m이상,42.0000,0.0000,15500.0000,2,,1999,-,,경기도 성남시분당구 구미동,4113511400
202104,9828,15,2090,2**,집합,구미로,근린상업,교육연구,25m이상,76.0000,0.0000,20200.0000,4,,1996,-,,경기도 성남시분당구 구미동,4113511400
202104,9829,02,2090,1**,집합,구미로9번길,일반상업,업무,25m미만,32.0000,0.0000,12000.0000,8,,2001,-,,경기도 성남시분당구 구미동,4113511400
202104,9830,20,2090,1**,집합,구미로9번길,일반상업,제2종근린생활,25m미만,25.0000,0.0000,35000.0000,1,,1998,-,,경기도 성남시분당구 구미동,4113511400
202104,9831,26,2090,2**,집합,미금로,근린상업,교육연구,25m이상,66.0000,0.0000,14000.0000,3,,1996,-,,경기도 성남시분당구 구미동,4113511400
202104,9832,16,2090,2*,집합,돌마로90번길,중심상업,교육연구,25m이상,76.0000,0.0000,38000.0000,,,1995,-,,경기도 성남시분당구 구미동,4113511400
202104,9833,28,2090,1**,집합,성남대로,일반상업,업무,25m이상,178.0000,0.0000,77000.0000,,,2004,-,,경기도 성남시분당구 구미동,4113511400
202104,9834,16,2090,2*,집합,돌마로90번길,중심상업,교육연구,25m이상,86.0000,0.0000,38000.0000,5,,1995,-,,경기도 성남시분당구 구미동,4113511400
202104,9835,15,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,73.0000,0.0000,45000.0000,4,,2011,-,,경기도 성남시분당구 운중동,4113511500
202104,9836,09,3000,3**,일반,석운로,보전녹지,제1종근린생활,8m미만,397.0000,2085.0000,605000.0000,,,2006,-,,경기도 성남시분당구 운중동,4113511500
202104,9837,19,3000,9**,집합,운중로,근린상업,제2종근린생활,25m이상,115.0000,0.0000,80000.0000,2,,2011,-,,경기도 성남시분당구 운중동,4113511500
202104,9838,19,3000,9**,집합,운중로,근린상업,제2종근린생활,25m이상,128.0000,0.0000,100000.0000,2,,2011,-,,경기도 성남시분당구 운중동,4113511500
202104,9839,30,3000,9**,집합,운중로,근린상업,제2종근린생활,25m이상,111.0000,0.0000,60000.0000,8,,2010,-,,경기도 성남시분당구 운중동,4113511500
202104,9840,09,3000,3**,일반,석운로,보전녹지,제1종근린생활,8m미만,397.0000,2085.0000,605000.0000,,,2006,20210906,,경기도 성남시분당구 운중동,4113511500
202104,9841,12,3000,8**,일반,산운로32번길,제2종일반주거,제2종근린생활,25m미만,336.0000,332.0000,345000.0000,,,2011,-,,경기도 성남시분당구 운중동,4113511500
202104,9842,16,3000,9**,집합,운중로,근린상업,제1종근린생활,25m이상,85.0000,0.0000,43000.0000,4,,2010,-,,경기도 성남시분당구 운중동,4113511500
202104,9843,28,15777,7*,일반,석운로62번길,보전녹지,제1종근린생활,8m미만,262.0000,1317.0000,175000.0000,,,2015,-,,경기도 성남시분당구 석운동,4113511700
202105,7759,20,2083,3*,일반,수내로,제3종일반주거,판매,25m이상,52.0000,103.0000,16000.0000,,,1992,-,,경기도 성남시분당구 분당동,4113510100
202105,7760,05,2084,6*,집합,내정로166번길,근린상업,제1종근린생활,25m이상,429.0000,0.0000,80000.0000,2,,1993,-,,경기도 성남시분당구 수내동,4113510200
202105,7761,27,2084,1*,집합,백현로101번길,중심상업,제2종근린생활,25m미만,137.0000,0.0000,46500.0000,5,,2002,-,,경기도 성남시분당구 수내동,4113510200
202105,7762,11,2084,*,집합,황새울로258번길,중심상업,제1종근린생활,25m미만,13.0000,0.0000,4800.0000,2,,1995,-,,경기도 성남시분당구 수내동,4113510200
202105,7763,05,2084,6*,집합,내정로166번길,근린상업,제1종근린생활,25m이상,267.0000,0.0000,50000.0000,2,,1993,-,,경기도 성남시분당구 수내동,4113510200
202105,7764,27,2084,1*,집합,백현로101번길,중심상업,제2종근린생활,25m미만,78.0000,0.0000,26500.0000,5,,2002,-,,경기도 성남시분당구 수내동,4113510200
202105,7765,13,2084,1*,집합,백현로101번길,중심상업,교육연구,25m미만,118.0000,0.0000,56000.0000,4,,2003,-,,경기도 성남시분당구 수내동,4113510200
202105,7766,07,2084,3*,집합,내정로165번길,준주거,교육연구,25m미만,68.0000,0.0000,36000.0000,2,,1992,-,,경기도 성남시분당구 수내동,4113510200
202105,7767,18,2084,2*,집합,백현로,중심상업,제1종근린생활,25m이상,116.0000,0.0000,45000.0000,7,지분,2004,-,,경기도 성남시분당구 수내동,4113510200
202105,7768,31,2085,1**,일반,성남대로331번길,중심상업,제2종근린생활,12m미만,2201.0000,448.0000,840000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202105,7769,05,2085,1**,집합,성남대로331번길,중심상업,제1종근린생활,25m이상,122.0000,0.0000,71500.0000,,,2004,-,,경기도 성남시분당구 정자동,4113510300
202105,7770,07,2085,*,집합,정자일로,중심상업,교육연구,25m미만,105.0000,0.0000,83000.0000,3,,2003,-,,경기도 성남시분당구 정자동,4113510300
202105,7771,15,2085,1*,집합,느티로,중심상업,제1종근린생활,25m미만,138.0000,0.0000,95000.0000,4,,2004,-,,경기도 성남시분당구 정자동,4113510300
202105,7772,04,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,61.0000,0.0000,42000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202105,7773,09,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,28.0000,0.0000,19900.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202105,7774,31,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,61.0000,0.0000,43000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202105,7775,27,2085,1**,집합,정자일로156번길,중심상업,업무,25m이상,19.0000,0.0000,6600.0000,2,,2006,-,,경기도 성남시분당구 정자동,4113510300
202105,7776,18,2085,1**,집합,내정로,제3종일반주거,제2종근린생활,25m이상,61.0000,0.0000,37000.0000,,,1995,20220823,,경기도 성남시분당구 정자동,4113510300
202105,7777,10,2085,2**,집합,불정로,제2종일반주거,기타,12m미만,61.0000,0.0000,41000.0000,,,2005,-,,경기도 성남시분당구 정자동,4113510300
202105,7778,18,2085,1**,집합,내정로,제3종일반주거,제1종근린생활,25m이상,44.0000,0.0000,26500.0000,,,1995,20220823,,경기도 성남시분당구 정자동,4113510300
202105,7779,07,2085,1*,집합,정자일로,중심상업,제1종근린생활,25m미만,49.0000,0.0000,78500.0000,1,,2013,-,,경기도 성남시분당구 정자동,4113510300
202105,7780,31,2085,1**,집합,정자일로,제3종일반주거,제2종근린생활,25m이상,465.0000,0.0000,240000.0000,,,1995,-,,경기도 성남시분당구 정자동,4113510300
202105,7781,13,2085,1*,집합,정자일로,중심상업,판매,25m미만,50.0000,0.0000,164000.0000,1,,2004,-,,경기도 성남시분당구 정자동,4113510300
202105,7782,07,2085,1*,집합,정자일로213번길,중심상업,제2종근린생활,25m미만,70.0000,0.0000,220000.0000,1,,2004,-,,경기도 성남시분당구 정자동,4113510300
202105,7783,24,2085,4*,집합,백현로,근린상업,제2종근린생활,25m이상,82.0000,0.0000,73330.0000,1,지분,1994,-,,경기도 성남시분당구 정자동,4113510300
202105,7784,18,2085,1**,집합,내정로,제3종일반주거,제2종근린생활,25m이상,41.0000,0.0000,24700.0000,,,1995,20220823,,경기도 성남시분당구 정자동,4113510300
202105,7785,04,2085,1*,집합,정자일로,중심상업,제2종근린생활,25m미만,126.0000,0.0000,78000.0000,,,2003,-,,경기도 성남시분당구 정자동,4113510300
202105,7786,18,2085,1**,집합,내정로,제3종일반주거,제2종근린생활,25m이상,118.0000,0.0000,71800.0000,,,1995,20220127,,경기도 성남시분당구 정자동,4113510300
202105,7787,31,15241,3**,일반,새마을로,자연녹지,제1종근린생활,25m미만,977.0000,689.0000,520000.0000,,,2003,-,,경기도 성남시분당구 율동,4113510400
202105,7788,03,2086,2**,집합,서현로,중심상업,기타,25m이상,335.0000,0.0000,164371.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7789,26,2086,2**,집합,황새울로319번길,중심상업,제2종근린생활,25m미만,13.0000,0.0000,13000.0000,,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7790,17,2086,3**,집합,돌마로476번길,준주거,제2종근린생활,25m미만,36.0000,0.0000,11340.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7791,18,2086,3**,집합,불정로,근린상업,제1종근린생활,25m이상,12.0000,0.0000,250.0000,1,,1994,-,,경기도 성남시분당구 서현동,4113510500
202105,7792,10,2086,8*,집합,중앙공원로39번길,준주거,판매,25m미만,7.0000,0.0000,1000.0000,,지분,1991,-,,경기도 성남시분당구 서현동,4113510500
202105,7793,03,2086,2**,집합,서현로,중심상업,업무,25m이상,488.0000,0.0000,239287.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7794,03,2086,2**,집합,서현로,중심상업,기타,25m이상,515.0000,0.0000,252639.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7795,17,2086,3**,집합,돌마로476번길,준주거,제2종근린생활,25m미만,47.0000,0.0000,14685.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7796,17,2086,3**,집합,돌마로476번길,준주거,제2종근린생활,25m미만,46.0000,0.0000,13550.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7797,03,2086,2**,집합,서현로,중심상업,업무,25m이상,488.0000,0.0000,239287.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7798,17,2086,3**,집합,돌마로476번길,준주거,제2종근린생활,25m미만,32.0000,0.0000,9920.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7799,12,2086,2**,집합,서현로,중심상업,제2종근린생활,25m이상,106.0000,0.0000,46500.0000,,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7800,15,2086,3**,집합,불정로,제3종일반주거,제1종근린생활,25m이상,55.0000,0.0000,29000.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7801,01,2086,2**,집합,서현로,중심상업,제2종근린생활,25m이상,118.0000,0.0000,150000.0000,,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7802,03,2086,2**,집합,서현로,중심상업,기타,25m이상,515.0000,0.0000,252639.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7803,03,2086,2**,집합,서현로,중심상업,업무,25m이상,392.0000,0.0000,192306.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7804,26,2086,2**,집합,황새울로319번길,중심상업,제2종근린생활,25m미만,22.0000,0.0000,15500.0000,,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7805,29,2086,2**,집합,서현로,중심상업,제2종근린생활,25m이상,130.0000,0.0000,79500.0000,,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7806,25,2086,2**,집합,서현로180번길,중심상업,업무,25m미만,207.0000,0.0000,84000.0000,7,,2006,-,,경기도 성남시분당구 서현동,4113510500
202105,7807,20,2086,2**,일반,서현로,중심상업,업무,25m이상,13815.0000,1692.0000,8800000.0000,,,1999,-,,경기도 성남시분당구 서현동,4113510500
202105,7808,03,2086,2**,집합,서현로,중심상업,업무,25m이상,306.0000,0.0000,150222.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7809,01,2086,2**,집합,서현로,중심상업,제2종근린생활,25m이상,103.0000,0.0000,150000.0000,1,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7810,03,2086,2**,집합,서현로,중심상업,업무,25m이상,306.0000,0.0000,150221.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7811,13,2086,8*,집합,중앙공원로39번길,준주거,판매,25m미만,8.0000,0.0000,1200.0000,,지분,1991,-,,경기도 성남시분당구 서현동,4113510500
202105,7812,17,2086,3**,집합,돌마로476번길,준주거,제2종근린생활,25m미만,66.0000,0.0000,19500.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7813,17,2086,3**,집합,돌마로476번길,준주거,제2종근린생활,25m미만,78.0000,0.0000,24720.0000,2,,1993,-,,경기도 성남시분당구 서현동,4113510500
202105,7814,12,2086,8*,집합,중앙공원로39번길,준주거,판매,25m미만,7.0000,0.0000,2000.0000,,지분,1991,-,,경기도 성남시분당구 서현동,4113510500
202105,7815,03,2086,2**,집합,서현로,중심상업,업무,25m이상,392.0000,0.0000,192306.0000,3,,2004,-,,경기도 성남시분당구 서현동,4113510500
202105,7816,13,2086,8*,집합,중앙공원로39번길,준주거,판매,25m미만,8.0000,0.0000,1200.0000,,지분,1991,-,,경기도 성남시분당구 서현동,4113510500
202105,7817,10,2086,8*,집합,중앙공원로39번길,준주거,판매,25m미만,7.0000,0.0000,1000.0000,,지분,1991,-,,경기도 성남시분당구 서현동,4113510500
