관리_건축물대장_PK,대지_면적,연면적,주_용도_코드_명,기타_용도,대지_위치,도로명_대지_위치,시군구명,번지
10891120997,19107.0,4276.854,공동주택,공동주택(아파트),경기도 성남시 분당구 금곡동 177번지,경기도 성남시 분당구 성남대로171번길 8 (금곡동),경기도 성남시 분당구 금곡동,1**
10891120998,19107.0,5214.828,공동주택,공동주택(아파트),경기도 성남시 분당구 금곡동 177번지,경기도 성남시 분당구 성남대로171번길 8 (금곡동),경기도 성남시 분당구 금곡동,1**
10891120999,19107.0,5214.828,공동주택,공동주택(아파트),경기도 성남시 분당구 금곡동 177번지,경기도 성남시 분당구 성남대로171번길 8 (금곡동),경기도 성남시 분당구 금곡동,1**
10891121000,19107.0,8762.928,공동주택,공동주택(아파트),경기도 성남시 분당구 금곡동 177번지,경기도 성남시 분당구 성남대로171번길 8 (금곡동),경기도 성남시 분당구 금곡동,1**
10891121001,19107.0,8762.928,공동주택,공동주택(아파트),경기도 성남시 분당구 금곡동 177번지,경기도 성남시 분당구 성남대로171번길 8 (금곡동),경기도 성남시 분당구 금곡동,1**
10891121002,11306.0,60.14,제2종근린생활시설,묘목관리사,경기도 성남시 분당구 동원동 산67-8번지,경기도 성남시 분당구 고기로 271 (동원동),경기도 성남시 분당구 동원동,6*
10891121003,0.0,60.5,제2종근린생활시설,묘목관리사,경기도 성남시 분당구 동원동 산67-8번지,경기도 성남시 분당구 고기로 271 (동원동),경기도 성남시 분당구 동원동,6*
10891121004,18329.0,4853.26,공동주택,지하주차장(2),경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121005,18329.0,1607.2,공동주택,지하주차장(1),경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121006,18329.0,135.13,공동주택,열교환실(1).펌프실,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121007,18329.0,24.5,공동주택,열교환실(2),경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121008,18329.0,81.0,공동주택,관리.노인정,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121009,18329.0,10.44,공동주택,경비실(2),경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121010,18329.0,10.44,공동주택,경비실(1),경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121011,18329.0,2697.26,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121012,18329.0,2028.9,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121013,18329.0,1343.08,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121014,18329.0,1342.08,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121015,18329.0,1343.08,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121016,18329.0,1343.08,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121017,18329.0,2028.9,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121018,18329.0,2013.12,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121019,18329.0,2026.22,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121020,18329.0,2038.02,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121021,18329.0,1342.08,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121022,18329.0,2038.02,공동주택,연립주택,경기도 성남시 분당구 구미동 13번지,경기도 성남시 분당구 미금일로 122 (구미동),경기도 성남시 분당구 구미동,1*
10891121023,57093.3,5970.9,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121024,57093.3,9165.26,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121025,57093.3,5809.6,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121026,57093.3,9165.26,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121027,57093.3,5809.6,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121028,57093.3,3174.92,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121029,57093.3,5809.6,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121030,57093.3,9165.26,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121031,57093.3,5970.9,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121032,57093.3,9957.61,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121033,57093.3,4622.08,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121034,57093.3,6153.36,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121035,57093.3,1676.473,공동주택,"생활편익시설,의료시설,제2종근린생활시설",경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121036,57093.3,9957.61,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121037,57093.3,9165.26,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121038,57093.3,5809.6,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121039,57093.3,3155.32,공동주택,아파트,경기도 성남시 분당구 구미동 63번지,경기도 성남시 분당구 미금일로 58 (구미동),경기도 성남시 분당구 구미동,6*
10891121040,55183.0,9518.192,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121041,55183.0,6143.496,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121042,55183.0,1555.7,공동주택,"생활편익시설,의료시설,제2종근린생활시설",경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121043,55183.0,9479.916,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121044,55183.0,9479.916,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121045,55183.0,10932.516,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121046,55183.0,10932.516,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121047,55183.0,9518.192,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121048,55183.0,11224.416,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121049,55183.0,8832.304,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121050,55183.0,9990.164,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121051,55183.0,8468.256,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121052,55183.0,4496.256,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121053,55183.0,9135.54,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121054,55183.0,4564.32,공동주택,아파트,경기도 성남시 분당구 구미동 66번지,경기도 성남시 분당구 미금로 177 (구미동),경기도 성남시 분당구 구미동,6*
10891121055,29775.2,4919.64,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121056,0.0,791.1,노유자시설,사회복지시설,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121057,29775.2,7602.38,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121058,29775.2,7602.38,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121059,29775.2,7602.38,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121060,29775.2,4919.64,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121061,29775.2,2985.45,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121062,29775.2,4919.64,공동주택,아파트,경기도 성남시 분당구 구미동 110번지,경기도 성남시 분당구 미금일로 21 (구미동),경기도 성남시 분당구 구미동,1**
10891121063,45091.0,550.135,교육연구시설,교육연구시설(유치원),경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121064,45091.0,10.0,창고시설,창고,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121065,45091.0,387.6,공동주택,전기실.기계실,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121066,45091.0,1330.363,공동주택,지하주차장,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121067,45091.0,2150.063,공동주택,지하주차장.중간기계실,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121068,45091.0,1825.963,공동주택,지하주차장,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121069,45091.0,4800.274,자동차관련시설,지하주차장.중간기계실,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121070,45091.0,5887.574,자동차관련시설,지하주차장.중간기계실,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121071,45091.0,105.6,공동주택,경비실(12개소),경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121072,45091.0,345.93,공동주택,관리실.노인정,경기도 성남시 분당구 구미동 202번지,경기도 성남시 분당구 구미로 50 (구미동),경기도 성남시 분당구 구미동,2**
10891121073,35940.42,4848.01,공동주택,지하주차장.대피시설,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121074,35940.42,1094.4,공동주택,중앙공급실.노인정.관리실.회의실,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121075,35940.42,6064.04,공동주택,지하주차장.대피시설,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121076,35940.42,468.06,교육연구시설,유치원,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121077,35940.42,9.0,공동주택,경비실,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121078,35940.42,9.0,공동주택,경비실,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121079,43549.7,740.15,공동주택,,경기도 성남시 분당구 구미동 212번지,경기도 성남시 분당구 미금로22번길 10 (구미동),경기도 성남시 분당구 구미동,2**
10891121080,17549.11,5217.26,공동주택,지하주차장.계단실,경기도 성남시 분당구 구미동 243번지,경기도 성남시 분당구 구미로144번길 7 (구미동),경기도 성남시 분당구 구미동,2**
10891121081,17549.11,6.93,공동주택,경비실 #3,경기도 성남시 분당구 구미동 243번지,경기도 성남시 분당구 구미로144번길 7 (구미동),경기도 성남시 분당구 구미동,2**
10891121082,17549.11,6.93,공동주택,경비실 #2,경기도 성남시 분당구 구미동 243번지,경기도 성남시 분당구 구미로144번길 7 (구미동),경기도 성남시 분당구 구미동,2**
10891121083,17549.11,6.93,공동주택,경비실 #1,경기도 성남시 분당구 구미동 243번지,경기도 성남시 분당구 구미로144번길 7 (구미동),경기도 성남시 분당구 구미동,2**
10891121084,17549.11,618.6,공동주택,기계전기.노인정.관리실,경기도 성남시 분당구 구미동 243번지,경기도 성남시 분당구 구미로144번길 7 (구미동),경기도 성남시 분당구 구미동,2**
10891121085,35940.42,7861.32,공동주택,공동주택(아파트),경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121086,35940.42,4150.21,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121087,35940.42,1653.63,공동주택,의료시설.생활편익시설,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121088,35940.42,7861.32,공동주택,공동주택(아파트),경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121089,35940.42,7715.06,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121090,35940.42,7715.06,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121091,35940.42,8169.28,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121092,35940.42,5613.48,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121093,35940.42,7432.47,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121094,35940.42,7323.34,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121095,35940.42,8163.75,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121096,35940.42,5916.69,공동주택,아파트,경기도 성남시 분당구 구미동 211번지,경기도 성남시 분당구 미금로 23 (구미동),경기도 성남시 분당구 구미동,2**
10891121097,25000.8,11269.544,공동주택,아파트,경기도 성남시 분당구 구미동 220번지,경기도 성남시 분당구 미금로 66 (구미동),경기도 성남시 분당구 구미동,2**
10891121098,25000.8,11269.544,공동주택,아파트,경기도 성남시 분당구 구미동 220번지,경기도 성남시 분당구 미금로 66 (구미동),경기도 성남시 분당구 구미동,2**
10891121099,25000.8,7029.64,공동주택,아파트,경기도 성남시 분당구 구미동 220번지,경기도 성남시 분당구 미금로 66 (구미동),경기도 성남시 분당구 구미동,2**
10891121100,25000.8,7029.64,공동주택,아파트,경기도 성남시 분당구 구미동 220번지,경기도 성남시 분당구 미금로 66 (구미동),경기도 성남시 분당구 구미동,2**
10891121101,25000.8,7029.64,공동주택,아파트,경기도 성남시 분당구 구미동 220번지,경기도 성남시 분당구 미금로 66 (구미동),경기도 성남시 분당구 구미동,2**
10891121102,17805.0,1521.42,공동주택,"구매.생활.의료시설,운동시설,근린생활시설",경기도 성남시 분당구 정자동 194번지,경기도 성남시 분당구 내정로 10 (정자동),경기도 성남시 분당구 정자동,1**
10891121103,17805.0,3773.085,공동주택,공동주택(아파트),경기도 성남시 분당구 정자동 194번지,경기도 성남시 분당구 내정로 10 (정자동),경기도 성남시 분당구 정자동,1**
10891121104,17.805,8769.21,공동주택,공동주택(아파트),경기도 성남시 분당구 정자동 194번지,경기도 성남시 분당구 내정로 10 (정자동),경기도 성남시 분당구 정자동,1**
10891121105,17.805,7010.16,공동주택,공동주택(아파트),경기도 성남시 분당구 정자동 194번지,경기도 성남시 분당구 내정로 10 (정자동),경기도 성남시 분당구 정자동,1**
10891121106,17.805,8407.38,공동주택,공동주택(아파트),경기도 성남시 분당구 정자동 194번지,경기도 성남시 분당구 내정로 10 (정자동),경기도 성남시 분당구 정자동,1**
10891121107,17.805,5210.1,공동주택,공동주택(아파트),경기도 성남시 분당구 정자동 194번지,경기도 성남시 분당구 내정로 10 (정자동),경기도 성남시 분당구 정자동,1**
10891121108,0.0,4087.26,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121109,0.0,330.0,공동주택,생활편익시설,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121110,0.0,5623.06,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121111,0.0,8203.38,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121112,0.0,8677.62,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121113,0.0,3419.16,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121114,0.0,7373.12,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121115,0.0,17953.92,공동주택,아파트,경기도 성남시 분당구 정자동 200번지,경기도 성남시 분당구 불정로 141 (정자동),경기도 성남시 분당구 정자동,2**
10891121116,13323.0,2778.72,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121117,13323.0,1842.08,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121118,13323.0,108.0,공동주택,생활편익시설,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121119,13323.0,1842.08,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121120,13323.0,2778.72,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121121,13323.0,2055.42,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121122,13323.0,2800.82,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121123,13323.0,1841.28,공동주택,연립주택,경기도 성남시 분당구 분당동 113번지,경기도 성남시 분당구 서현로 471 (분당동),경기도 성남시 분당구 분당동,1**
10891121124,0.0,2169.3,공동주택,연립주택(8세대),경기도 성남시 분당구 궁내동 334-5번지,경기도 성남시 분당구 궁내로40번길 11 (궁내동),경기도 성남시 분당구 궁내동,3**
10891121125,0.0,2169.3,공동주택,연립주택(8세대),경기도 성남시 분당구 궁내동 334-5번지,경기도 성남시 분당구 궁내로40번길 11 (궁내동),경기도 성남시 분당구 궁내동,3**
10891121126,0.0,29.64,단독주택,단독주택,경기도 성남시 분당구 대장동 555-3번지,경기도 성남시 분당구 고기로554번길 8-11 (대장동),경기도 성남시 분당구 대장동,5**
10891121127,0.0,400.91,단독주택,단독주택,경기도 성남시 분당구 대장동 555-3번지,경기도 성남시 분당구 고기로554번길 8-11 (대장동),경기도 성남시 분당구 대장동,5**
10891121128,0.0,98.78,단독주택,단독주택,경기도 성남시 분당구 대장동 555-3번지,경기도 성남시 분당구 고기로554번길 8-11 (대장동),경기도 성남시 분당구 대장동,5**
10891121129,0.0,197.37,단독주택,단독주택,경기도 성남시 분당구 대장동 555-3번지,경기도 성남시 분당구 고기로554번길 8-11 (대장동),경기도 성남시 분당구 대장동,5**
10891121130,0.0,283.89,단독주택,단독주택,경기도 성남시 분당구 대장동 555-3번지,경기도 성남시 분당구 고기로554번길 8-11 (대장동),경기도 성남시 분당구 대장동,5**
10891121140,0.0,4650.74,교육연구시설,교육연구시설,경기도 성남시 분당구 판교동 649번지,경기도 성남시 분당구 대왕판교로 477 (판교동),경기도 성남시 분당구 판교동,6**
10891121141,0.0,8778.77,교육연구시설,교육연구및복지시설,경기도 성남시 분당구 판교동 649번지,경기도 성남시 분당구 대왕판교로 477 (판교동),경기도 성남시 분당구 판교동,6**
10891121142,0.0,48.0,공동주택,"경비실,관리실",경기도 성남시 분당구 야탑동 188번지,경기도 성남시 분당구 돌마로 906 (야탑동),경기도 성남시 분당구 야탑동,1**
10891121143,0.0,2877.553,공동주택,공동주택,경기도 성남시 분당구 야탑동 188번지,경기도 성남시 분당구 돌마로 906 (야탑동),경기도 성남시 분당구 야탑동,1**
10891121144,0.0,4815.468,공동주택,공동주택,경기도 성남시 분당구 야탑동 188번지,경기도 성남시 분당구 돌마로 906 (야탑동),경기도 성남시 분당구 야탑동,1**
10891121145,0.0,8304.534,공동주택,공동주택,경기도 성남시 분당구 야탑동 188번지,경기도 성남시 분당구 돌마로 906 (야탑동),경기도 성남시 분당구 야탑동,1**
10891121146,0.0,14069.561,공동주택,공동주택 외 1종,경기도 성남시 분당구 야탑동 188번지,경기도 성남시 분당구 돌마로 906 (야탑동),경기도 성남시 분당구 야탑동,1**
10891121147,0.0,14197.2323,공동주택,지하주차장,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121148,0.0,22.8,공동주택,엠디에프실,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121149,0.0,399.42,공동주택,"전기실,기계실",경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121150,0.0,32.4,공동주택,재활용품보관소,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121151,0.0,107.485,공동주택,경로당,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121152,0.0,570.2527,공동주택,"관리사무소,주민집회시설",경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121153,0.0,12.96,공동주택,경비실,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121154,0.0,12.96,공동주택,경비실,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121155,0.0,12.96,공동주택,경비실,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121156,0.0,10921.446,공동주택,공동주택(아파트),경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121157,0.0,271.425,제2종근린생활시설,근린생활시설,경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121158,0.0,4600.647,공동주택,공동주택(아파트),경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121159,0.0,10921.446,공동주택,공동주택(아파트),경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121160,0.0,13076.334,공동주택,공동주택(아파트),경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
