"계약년월","번호","주택유형","시군구명","번지","도로명","대지면적","연면적","거래금액","건축물대장_PK","건물_도로명_주소","건물_대지_주소","건물_주용도","건물_기타용도","건물_대지면적","건물_연면적","번지매핑건수","도로매핑건수","용도매핑건수","면적매핑건수","매매별일련번호"
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207395",경기도 성남시 분당구 판교공원로5길 5 (판교동),경기도 성남시 분당구 판교동 619-13번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",280.2,396.74,373,373,220,220,24
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207452",경기도 성남시 분당구 판교공원로3길 34 (판교동),경기도 성남시 분당구 판교동 617-7번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",258.2,376.1,373,373,220,220,25
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207453",경기도 성남시 분당구 판교공원로5길 34 (판교동),경기도 성남시 분당구 판교동 618-1번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",280.8,452.29,373,373,220,220,26
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207455",경기도 성남시 분당구 판교공원로2길 64 (판교동),경기도 성남시 분당구 판교동 601-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",286.4,408.74,373,373,220,220,27
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207456",경기도 성남시 분당구 판교공원로5길 23 (판교동),경기도 성남시 분당구 판교동 619-7번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",297.2,398.03,373,373,220,220,28
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207692",경기도 성남시 분당구 판교공원로3길 31 (판교동),경기도 성남시 분당구 판교동 616-3번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",254.9,363.41,373,373,220,220,29
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207839",경기도 성남시 분당구 판교공원로5길 31 (판교동),경기도 성남시 분당구 판교동 619-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",274.1,416.66,373,373,220,220,30
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100207935",경기도 성남시 분당구 판교공원로5길 35 (판교동),경기도 성남시 분당구 판교동 619번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",274.0,448.59,373,373,220,220,31
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100208062",경기도 성남시 분당구 판교공원로2길 40 (판교동),경기도 성남시 분당구 판교동 600-6번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",271.1,433.28,373,373,220,220,32
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100208063",경기도 성남시 분당구 판교공원로5길 29 (판교동),경기도 성남시 분당구 판교동 619-3번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",274.2,386.55,373,373,220,220,33
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100208163",경기도 성남시 분당구 판교공원로3길 36 (판교동),경기도 성남시 분당구 판교동 617-8번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",263.2,380.36,373,373,220,220,34
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100208165",경기도 성남시 분당구 판교공원로3길 17 (판교동),경기도 성남시 분당구 판교동 615-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.0,393.66,373,373,220,220,35
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100209635",경기도 성남시 분당구 판교공원로2길 50 (판교동),경기도 성남시 분당구 판교동 601-10번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.8,438.05,373,373,220,220,36
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100209639",경기도 성남시 분당구 판교원로295번길 3 (판교동),경기도 성남시 분당구 판교동 641-4번지,단독주택,단독주택,258.3,227.22,373,373,220,220,37
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100210145",경기도 성남시 분당구 판교공원로1길 63 (판교동),경기도 성남시 분당구 판교동 602-4번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",257.4,460.2,373,373,220,220,38
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100210417",경기도 성남시 분당구 판교공원로1길 26-3 (판교동),경기도 성남시 분당구 판교동 606-3번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",259.7,389.25,373,373,220,220,39
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100210418",경기도 성남시 분당구 서판교로6번길 28 (판교동),경기도 성남시 분당구 판교동 648-2번지,단독주택,단독주택,224.8,201.11,373,373,220,220,40
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100210482",경기도 성남시 분당구 판교공원로3길 19 (판교동),경기도 성남시 분당구 판교동 615번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",356.0,489.48,373,373,220,220,41
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100210503",경기도 성남시 분당구 판교공원로3길 12 (판교동),경기도 성남시 분당구 판교동 614-8번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.5,381.44,373,373,220,220,42
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100211543",경기도 성남시 분당구 판교공원로1길 57 (판교동),경기도 성남시 분당구 판교동 603-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.3,440.16,373,373,220,220,43
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100211704",경기도 성남시 분당구 판교공원로2길 62 (판교동),경기도 성남시 분당구 판교동 601-3번지,단독주택,단독주택,287.0,472.84,373,373,220,220,44
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100211884",경기도 성남시 분당구 판교공원로1길 26-6 (판교동),경기도 성남시 분당구 판교동 607-3번지,단독주택,단독주택(다가구주택),264.0,395.19,373,373,220,220,45
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100211947",경기도 성남시 분당구 판교공원로1길 65 (판교동),경기도 성남시 분당구 판교동 602-3번지,단독주택,단독주택(다가구주택),258.0,435.42,373,373,220,220,46
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212063",경기도 성남시 분당구 판교공원로5길 11 (판교동),경기도 성남시 분당구 판교동 619-11번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",294.2,404.87,373,373,220,220,47
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212183",경기도 성남시 분당구 판교공원로5길 13 (판교동),경기도 성남시 분당구 판교동 619-10번지,단독주택,"단독주택(다가구주택), 제2종근린생활시설",293.3,404.27,373,373,220,220,48
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212187",경기도 성남시 분당구 판교공원로1길 43 (판교동),경기도 성남시 분당구 판교동 604-4번지,단독주택,"단독주택(다가구주택), 제1종근린생활시설",339.3,599.42,373,373,220,220,49
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212202",경기도 성남시 분당구 판교공원로2길 48 (판교동),경기도 성남시 분당구 판교동 601-11번지,단독주택,"단독주택(다가구주택), 제2종근린생활시설",271.4,457.35,373,373,220,220,50
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212588",경기도 성남시 분당구 판교공원로5길 24 (판교동),경기도 성남시 분당구 판교동 618-7번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",292.9,492.87,373,373,220,220,51
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212592",경기도 성남시 분당구 판교공원로2길 46 (판교동),경기도 성남시 분당구 판교동 600-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.0,382.78,373,373,220,220,52
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212593",경기도 성남시 분당구 판교공원로1길 18-5 (판교동),경기도 성남시 분당구 판교동 609-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.3,376.74,373,373,220,220,53
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100212642",경기도 성남시 분당구 판교공원로3길 28 (판교동),경기도 성남시 분당구 판교동 617-3번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",265.0,382.63,373,373,220,220,54
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213064",경기도 성남시 분당구 판교공원로2길 68 (판교동),경기도 성남시 분당구 판교동 601번지,단독주택,"단독주택(다가구주택),제2종근린생활시설(일반음식점)",286.5,404.52,373,373,220,220,55
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213101",경기도 성남시 분당구 판교공원로3길 13 (판교동),경기도 성남시 분당구 판교동 615-3번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",255.0,370.04,373,373,220,220,56
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213102",경기도 성남시 분당구 판교원로299번길 10 (판교동),경기도 성남시 분당구 판교동 643번지,단독주택,단독주택,327.3,320.82,373,373,220,220,57
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213265",경기도 성남시 분당구 판교공원로1길 61 (판교동),경기도 성남시 분당구 판교동 602-5번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",260.4,449.6,373,373,220,220,58
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213308",경기도 성남시 분당구 판교공원로4길 22 (판교동),경기도 성남시 분당구 판교동 614-10번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",264.5,409.97,373,373,220,220,59
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213435",경기도 성남시 분당구 판교공원로2길 46-1 (판교동),경기도 성남시 분당구 판교동 600번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",263.8,438.55,373,373,220,220,60
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213824",경기도 성남시 분당구 판교공원로5길 3 (판교동),경기도 성남시 분당구 판교동 619-14번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",281.2,392.76,373,373,220,220,61
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100213843",경기도 성남시 분당구 판교공원로5길 33 (판교동),경기도 성남시 분당구 판교동 619-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",274.1,388.35,373,373,220,220,62
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100214069",경기도 성남시 분당구 판교공원로3길 15 (판교동),경기도 성남시 분당구 판교동 615-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",263.7,377.62,373,373,220,220,63
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100214088",경기도 성남시 분당구 판교공원로1길 66 (판교동),경기도 성남시 분당구 판교동 610-6번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",261.1,359.38,373,373,220,220,64
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100214784",경기도 성남시 분당구 판교공원로3길 7 (판교동),경기도 성남시 분당구 판교동 615-6번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",257.1,366.44,373,373,220,220,65
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100215747",경기도 성남시 분당구 판교공원로3길 25 (판교동),경기도 성남시 분당구 판교동 616번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",355.6,521.88,373,373,220,220,66
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100215762",경기도 성남시 분당구 판교공원로5길 25 (판교동),경기도 성남시 분당구 판교동 619-6번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",292.2,434.9,373,373,220,220,67
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100215763",경기도 성남시 분당구 판교공원로2길 40-1 (판교동),경기도 성남시 분당구 판교동 600-5번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",271.1,420.86,373,373,220,220,68
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100215866",경기도 성남시 분당구 판교공원로1길 59 (판교동),경기도 성남시 분당구 판교동 603번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",354.5,492.94,373,373,220,220,69
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216037",경기도 성남시 분당구 판교공원로1길 69 (판교동),경기도 성남시 분당구 판교동 602-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",257.2,376.8,373,373,220,220,70
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216158",경기도 성남시 분당구 판교공원로1길 42 (판교동),경기도 성남시 분당구 판교동 605-5번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",265.2,436.96,373,373,220,220,71
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216346",경기도 성남시 분당구 판교공원로3길 32 (판교동),경기도 성남시 분당구 판교동 617-6번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",258.3,365.56,373,373,220,220,72
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216393",경기도 성남시 분당구 판교원로311번길 13 (판교동),경기도 성남시 분당구 판교동 644-3번지,단독주택,단독주택,224.9,241.91,373,373,220,220,73
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216394",경기도 성남시 분당구 판교공원로5길 22 (판교동),경기도 성남시 분당구 판교동 618-8번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",292.7,501.8,373,373,220,220,74
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216401",경기도 성남시 분당구 판교공원로3길 10 (판교동),경기도 성남시 분당구 판교동 614-9번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",264.5,362.34,373,373,220,220,75
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216868",경기도 성남시 분당구 판교원로 307 (판교동),경기도 성남시 분당구 판교동 646-4번지,단독주택,단독주택,284.9,296.37,373,373,220,220,76
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216869",경기도 성남시 분당구 판교원로295번길 8 (판교동),경기도 성남시 분당구 판교동 642-9번지,단독주택,단독주택,231.1,256.1,373,373,220,220,77
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216873",경기도 성남시 분당구 판교원로286번길 45 (판교동),경기도 성남시 분당구 판교동 658-1번지,단독주택,단독주택,244.1,275.921,373,373,220,220,78
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216903",경기도 성남시 분당구 판교공원로1길 16 (판교동),경기도 성남시 분당구 판교동 611-3번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",258.9,373.29,373,373,220,220,79
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216944",경기도 성남시 분당구 판교공원로1길 10 (판교동),경기도 성남시 분당구 판교동 611번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",261.0,389.24,373,373,220,220,80
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100216963",경기도 성남시 분당구 판교공원로1길 67 (판교동),경기도 성남시 분당구 판교동 602-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",257.4,435.66,373,373,220,220,81
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100217086",경기도 성남시 분당구 판교공원로1길 36 (판교동),경기도 성남시 분당구 판교동 605-2번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",265.1,503.63,373,373,220,220,82
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100217184",경기도 성남시 분당구 판교공원로1길 22-5 (판교동),경기도 성남시 분당구 판교동 607-4번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.3,435.56,373,373,220,220,83
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100217258",경기도 성남시 분당구 판교원로 299 (판교동),경기도 성남시 분당구 판교동 642-5번지,단독주택,단독주택,238.2,195.33,373,373,220,220,84
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222542",경기도 성남시 분당구 판교공원로3길 22 (판교동),경기도 성남시 분당구 판교동 614-1번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",264.6,378.42,373,373,220,220,85
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222587",경기도 성남시 분당구 판교공원로2길 58 (판교동),경기도 성남시 분당구 판교동 601-5번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",286.5,486.89,373,373,220,220,86
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222643",경기도 성남시 분당구 판교공원로2길 42-1 (판교동),경기도 성남시 분당구 판교동 600-3번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.0,392.4,373,373,220,220,87
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222644",경기도 성남시 분당구 판교공원로1길 71 (판교동),경기도 성남시 분당구 판교동 602번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.6,385.38,373,373,220,220,88
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222728",경기도 성남시 분당구 판교공원로1길 22-3 (판교동),경기도 성남시 분당구 판교동 607-5번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",263.9,384.78,373,373,220,220,89
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222783",경기도 성남시 분당구 판교공원로1길 52 (판교동),경기도 성남시 분당구 판교동 606-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",259.7,388.95,373,373,220,220,90
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222785",경기도 성남시 분당구 판교공원로3길 18-1 (판교동),경기도 성남시 분당구 판교동 614-4번지,단독주택,"단독주택(다가구주택),제1,2종근린생활시설",264.6,440.35,373,373,220,220,91
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100222788",경기도 성남시 분당구 판교공원로3길 18 (판교동),경기도 성남시 분당구 판교동 614-5번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",263.6,382.86,373,373,220,220,92
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100223243",경기도 성남시 분당구 판교공원로2길 54 (판교동),경기도 성남시 분당구 판교동 601-8번지,단독주택,"단독주택(다가구주택),제1,2종근린생활시설",261.8,411.1,373,373,220,220,93
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100223411",경기도 성남시 분당구 판교공원로1길 48 (판교동),경기도 성남시 분당구 판교동 605-7번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.3,384.48,373,373,220,220,94
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100223502",경기도 성남시 분당구 판교공원로2길 42 (판교동),경기도 성남시 분당구 판교동 600-4번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",271.2,426.33,373,373,220,220,95
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100223949",경기도 성남시 분당구 판교공원로2길 66 (판교동),경기도 성남시 분당구 판교동 601-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",286.6,445.07,373,373,220,220,96
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224022",경기도 성남시 분당구 판교공원로1길 14 (판교동),경기도 성남시 분당구 판교동 611-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",258.8,349.52,373,373,220,220,97
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224063",경기도 성남시 분당구 판교원로 305 (판교동),경기도 성남시 분당구 판교동 646번지,단독주택,단독주택,291.8,329.19,373,373,220,220,98
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224304",경기도 성남시 분당구 판교공원로1길 46 (판교동),경기도 성남시 분당구 판교동 605-6번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",264.3,436.95,373,373,220,220,99
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224382",경기도 성남시 분당구 판교공원로1길 8-4 (판교동),경기도 성남시 분당구 판교동 610-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.2,367.77,373,373,220,220,100
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224482",경기도 성남시 분당구 판교원로299번길 2 (판교동),경기도 성남시 분당구 판교동 645번지,단독주택,단독주택,259.2,261.42,373,373,220,220,101
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224803",경기도 성남시 분당구 판교공원로1길 8-2 (판교동),경기도 성남시 분당구 판교동 610-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.0,366.18,373,373,220,220,102
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224903",경기도 성남시 분당구 판교공원로1길 8-6 (판교동),경기도 성남시 분당구 판교동 610-3번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",261.1,379.41,373,373,220,220,103
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100224942",경기도 성남시 분당구 판교공원로3길 31-1 (판교동),경기도 성남시 분당구 판교동 616-4번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",255.0,366.9,373,373,220,220,104
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100226005",경기도 성남시 분당구 판교공원로1길 22-4 (판교동),경기도 성남시 분당구 판교동 608-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",267.9,376.26,373,373,220,220,105
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100226192",경기도 성남시 분당구 판교공원로1길 22-2 (판교동),경기도 성남시 분당구 판교동 608번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",267.9,436.54,373,373,220,220,106
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100226443",경기도 성남시 분당구 판교공원로3길 20-1 (판교동),경기도 성남시 분당구 판교동 614-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.9,384.24,373,373,220,220,107
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100226543",경기도 성남시 분당구 판교공원로5길 26-1 (판교동),경기도 성남시 분당구 판교동 618-5번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",292.7,494.69,373,373,220,220,108
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100227582",경기도 성남시 분당구 판교공원로2길 44 (판교동),경기도 성남시 분당구 판교동 600-2번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.1,413.79,373,373,220,220,109
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100227642",경기도 성남시 분당구 판교원로286번길 23 (판교동),경기도 성남시 분당구 판교동 656-4번지,단독주택,단독주택,247.0,228.08,373,373,220,220,110
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100227802",경기도 성남시 분당구 판교원로286번길 43 (판교동),경기도 성남시 분당구 판교동 658-2번지,단독주택,단독주택,240.9,325.11,373,373,220,220,111
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100227847",경기도 성남시 분당구 판교공원로3길 20 (판교동),경기도 성남시 분당구 판교동 614-3번지,단독주택,"단독주택(다가구주택),제1,2종 근린생활시설",263.4,403.6,373,373,220,220,112
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228105",경기도 성남시 분당구 판교공원로3길 24-2 (판교동),경기도 성남시 분당구 판교동 614번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",329.6,493.88,373,373,220,220,113
