계약년월,거래구분,번호,계약일,시군구일련번호,번지,주택유형,도로조건,연면적_x,대지면적,거래금액,월세,건축년도,도로명,해제사유발생일,거래유형,시군구명,법정동코드,실거래ID,관리_건축물대장_PK,대지_면적,연면적_y,주_용도_코드_명,기타_용도,대지_위치,도로명_대지_위치
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100302799,231.1,298.47,단독주택,단독주택,경기도 성남시 분당구 운중동 982-8번지,경기도 성남시 분당구 산운로159번길 3-7 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100306507,264.8,346.19,단독주택,단독주택,경기도 성남시 분당구 운중동 998-2번지,경기도 성남시 분당구 산운로170번길 8 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100289689,448.8,372.04,단독주택,단독주택,경기도 성남시 분당구 운중동 982-1번지,경기도 성남시 분당구 산운로139번길 4-4 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100309168,421.3,39.44,단독주택,단독주택(단독형 집합건축물 부대복리시설),경기도 성남시 분당구 운중동 995-44번지,경기도 성남시 분당구 산운로 187 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100309169,350.3,39.44,단독주택,단독주택(단독형 집합주택 부대복리시설),경기도 성남시 분당구 운중동 996-35번지,경기도 성남시 분당구 산운로 173 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100309507,873.8,873.3,단독주택,단독주택(단독형 집합주택 부대복리시설),경기도 성남시 분당구 운중동 995-43번지,경기도 성남시 분당구 산운로 179 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100309508,873.8,39.44,단독주택,단독주택(단독형 집합주택 부대복리시설),경기도 성남시 분당구 운중동 995-43번지,경기도 성남시 분당구 산운로 179 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100310168,232.5,327.02,단독주택,단독주택,경기도 성남시 분당구 운중동 985-6번지,경기도 성남시 분당구 산운로151번길 9 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100309167,403.7,39.44,단독주택,단독주택(단독형 집합주택 부대복리시설),경기도 성남시 분당구 운중동 996-34번지,경기도 성남시 분당구 산운로 171 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100287508,263.8,280.95,단독주택,단독주택,경기도 성남시 분당구 운중동 997-9번지,경기도 성남시 분당구 산운로208번길 37 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100270307,265.2,293.1,단독주택,단독주택,경기도 성남시 분당구 운중동 999-9번지,경기도 성남시 분당구 산운로170번길 7 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100272148,265.1,209.33,단독주택,단독주택,경기도 성남시 분당구 운중동 999-2번지,경기도 성남시 분당구 산운로170번길 3-8 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100280967,232.1,208.49,단독주택,단독주택,경기도 성남시 분당구 운중동 984-3번지,경기도 성남시 분당구 산운로151번길 7 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100286167,228.6,223.49,단독주택,다가구주택(2가구),경기도 성남시 분당구 운중동 984-7번지,경기도 성남시 분당구 산운로159번길 7-5 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100287168,263.9,226.35,단독주택,단독주택,경기도 성남시 분당구 운중동 997-6번지,경기도 성남시 분당구 산운로208번길 41 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100269608,231.3,221.64,단독주택,단독주택,경기도 성남시 분당구 운중동 986-10번지,경기도 성남시 분당구 산운로139번길 20 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100217142,263.8,257.0,단독주택,단독주택,경기도 성남시 분당구 운중동 997-7번지,경기도 성남시 분당구 산운로208번길 39 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000000093789,286.8,421.38,단독주택,단독주택,경기도 성남시 분당구 운중동 995-40번지,경기도 성남시 분당구 산운로185번길 38 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000000979452,527.9,886.96,단독주택,단독주택(다가구주택),경기도 성남시 분당구 운중동 996-1번지,경기도 성남시 분당구 산운로171번길 23-1 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000001013522,339.2,540.68,단독주택,단독주택,경기도 성남시 분당구 운중동 995-22번지,경기도 성남시 분당구 산운로185번길 24 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000001211866,399.5,719.31,단독주택,단독주택,경기도 성남시 분당구 운중동 995-8번지,경기도 성남시 분당구 산운로185번길 5 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000001708348,413.4,724.64,단독주택,단독주택(단독주택),경기도 성남시 분당구 운중동 996-25번지,경기도 성남시 분당구 산운로171번길 18 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000002037043,393.3,559.54,단독주택,단독주택,경기도 성남시 분당구 운중동 996-4번지,경기도 성남시 분당구 산운로171번길 17 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000002239584,230.3,288.75,단독주택,단독주택,경기도 성남시 분당구 운중동 986-17번지,경기도 성남시 분당구 산운로139번길 30 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000003785824,272.8,216.24,단독주택,단독주택,경기도 성남시 분당구 운중동 997-5번지,경기도 성남시 분당구 산운로208번길 43 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,1000000000000000561139,345.8,325.31,단독주택,단독주택,경기도 성남시 분당구 운중동 998-1번지,경기도 성남시 분당구 산운로170번길 6 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100211941,264.9,254.42,단독주택,단독주택,경기도 성남시 분당구 운중동 998-9번지,경기도 성남시 분당구 산운로170번길 4-7 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100211022,264.0,293.04,단독주택,단독주택,경기도 성남시 분당구 운중동 997-2번지,경기도 성남시 분당구 산운로170번길 4-10 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100212684,265.0,284.13,단독주택,단독주택,경기도 성남시 분당구 운중동 998-4번지,경기도 성남시 분당구 산운로170번길 12 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216384,264.6,380.14,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 970-2번지,경기도 성남시 분당구 산운로160번길 16-5 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216402,241.8,211.87,단독주택,단독주택,경기도 성남시 분당구 운중동 986-3번지,경기도 성남시 분당구 산운로139번길 10 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216853,230.5,271.09,단독주택,단독주택,경기도 성남시 분당구 운중동 985-7번지,경기도 성남시 분당구 산운로151번길 8 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216164,228.7,249.93,단독주택,단독주택,경기도 성남시 분당구 운중동 984-5번지,경기도 성남시 분당구 산운로159번길 7-9 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216866,242.2,276.512,단독주택,단독주택,경기도 성남시 분당구 운중동 984번지,경기도 성남시 분당구 산운로151번길 7-5 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100217003,351.1,548.48,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 969-4번지,경기도 성남시 분당구 산운로160번길 12 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216163,495.0,241.88,단독주택,단독주택,경기도 성남시 분당구 운중동 986-1번지,경기도 성남시 분당구 산운로139번길 8 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100216162,241.4,287.08,단독주택,단독주택,경기도 성남시 분당구 운중동 982-6번지,경기도 성남시 분당구 산운로139번길 4-12 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100215791,264.2,297.95,단독주택,단독주택,경기도 성남시 분당구 운중동 999-5번지,경기도 성남시 분당구 산운로208번길 36 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100213302,265.1,275.62,단독주택,단독주택,경기도 성남시 분당구 운중동 999-8번지,경기도 성남시 분당구 산운로170번길 9 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100213436,264.7,388.36,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 970번지,경기도 성남시 분당구 산운로160번길 20-8 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100213437,265.2,386.01,단독주택,"단독주택(다가구주택),제1종근린생활시설",경기도 성남시 분당구 운중동 972-2번지,경기도 성남시 분당구 산운로160번길 20-5 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100213884,264.6,376.06,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 970-1번지,경기도 성남시 분당구 산운로160번길 16-7 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100214758,264.8,290.62,단독주택,단독주택,경기도 성남시 분당구 운중동 998-7번지,경기도 성남시 분당구 산운로170번길 4-11 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100214786,408.2,607.14,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 972-3번지,경기도 성남시 분당구 산운로160번길 22 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100207595,264.1,432.4,단독주택,"단독주택(다가구주택),근린생활시설",경기도 성남시 분당구 운중동 969-2번지,경기도 성남시 분당구 산운로160번길 6 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100208022,231.0,310.56,단독주택,단독주택,경기도 성남시 분당구 운중동 983-1번지,경기도 성남시 분당구 산운로139번길 4-7 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100207534,319.8,477.33,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 970-5번지,경기도 성남시 분당구 산운로160번길 20 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100206078,264.0,374.92,단독주택,"단독주택(다가구주택),제1종근린생활시설",경기도 성남시 분당구 운중동 971-5번지,경기도 성남시 분당구 산운로160번길 2 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100207272,264.0,372.36,단독주택,"단독주택(다가구주택),제1종근린생활시설",경기도 성남시 분당구 운중동 970-3번지,경기도 성남시 분당구 산운로160번길 16-3 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100207374,350.9,502.98,단독주택,"단독주택(다가구주택),제2종근린생활시설",경기도 성남시 분당구 운중동 969-5번지,경기도 성남시 분당구 산운로160번길 16 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100207495,264.9,242.03,단독주택,단독주택,경기도 성남시 분당구 운중동 998-3번지,경기도 성남시 분당구 산운로170번길 10 (운중동)
202501,1,470,22,18986,9**,단독,8m미만,397.6000,330.0000,560000.0000,0.0000,2012,산운로,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40724,10891100209662,224.4,249.19,단독주택,단독주택,경기도 성남시 분당구 운중동 982-4번지,경기도 성남시 분당구 산운로139번길 4-8 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100247363,231.5,210.31,단독주택,단독주택,경기도 성남시 분당구 운중동 1047번지,경기도 성남시 분당구 판교원로153번길 12 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100246429,239.0,212.82,단독주택,단독주택,경기도 성남시 분당구 운중동 1048-3번지,경기도 성남시 분당구 판교원로153번길 10-6 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100261507,255.8,277.06,단독주택,단독주택,경기도 성남시 분당구 운중동 1046-4번지,경기도 성남시 분당구 판교원로153번길 9 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100261228,231.3,223.08,단독주택,단독주택,경기도 성남시 분당구 운중동 1050-8번지,경기도 성남시 분당구 판교원로153번길 4-2 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100235921,231.6,290.78,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 1047-3번지,경기도 성남시 분당구 판교원로153번길 10-5 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100243485,231.6,242.41,단독주택,단독주택,경기도 성남시 분당구 운중동 1047-1번지,경기도 성남시 분당구 판교원로153번길 10-1 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100243364,269.6,297.95,단독주택,단독주택,경기도 성남시 분당구 운중동 1047-4번지,경기도 성남시 분당구 판교원로153번길 10-7 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100243828,232.2,205.39,단독주택,단독주택,경기도 성남시 분당구 운중동 1050-11번지,경기도 성남시 분당구 판교원로153번길 4-8 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100268467,231.4,221.21,단독주택,단독주택,경기도 성남시 분당구 운중동 1048-6번지,경기도 성남시 분당구 판교원로153번길 4-1 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100307288,237.5,227.29,단독주택,단독주택,경기도 성남시 분당구 운중동 1048-4번지,경기도 성남시 분당구 판교원로153번길 4-5 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100315868,247.8,271.24,단독주택,단독주택,경기도 성남시 분당구 운중동 1046번지,경기도 성남시 분당구 판교원로153번길 9-8 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100269007,232.3,293.84,단독주택,단독주택,경기도 성남시 분당구 운중동 1050-13번지,경기도 성남시 분당구 판교원로153번길 4-12 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100288287,247.9,221.61,단독주택,다가구주택(2가구),경기도 성남시 분당구 운중동 1046-2번지,경기도 성남시 분당구 판교원로153번길 9-4 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100266399,231.9,298.34,단독주택,"주택,창고",경기도 성남시 분당구 운중동 1048-1번지,경기도 성남시 분당구 판교원로153번길 10-2 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100213304,268.5,297.97,단독주택,단독주택,경기도 성남시 분당구 운중동 1047-5번지,경기도 성남시 분당구 판교원로153번길 10-9 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100212612,231.3,243.39,단독주택,단독주택,경기도 성남시 분당구 운중동 1050-9번지,경기도 성남시 분당구 판교원로153번길 4-4 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100216345,247.9,217.71,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 1049-2번지,경기도 성남시 분당구 판교원로153번길 9-5 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100222567,231.3,299.75,단독주택,단독주택,경기도 성남시 분당구 운중동 1050-7번지,경기도 성남시 분당구 판교원로153번길 4 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100228564,237.5,273.1,단독주택,단독주택,경기도 성남시 분당구 운중동 1048-7번지,경기도 성남시 분당구 판교원로153번길 6 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100233951,238.9,227.64,단독주택,단독주택,경기도 성남시 분당구 운중동 1048번지,경기도 성남시 분당구 판교원로153번길 10 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100233084,231.6,226.05,단독주택,단독주택(1가구),경기도 성남시 분당구 운중동 1047-2번지,경기도 성남시 분당구 판교원로153번길 10-3 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100231059,231.5,184.83,단독주택,단독주택,경기도 성남시 분당구 운중동 1048-5번지,경기도 성남시 분당구 판교원로153번길 4-3 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100230998,247.9,220.0,단독주택,단독주택,경기도 성남시 분당구 운중동 1046-3번지,경기도 성남시 분당구 판교원로153번길 9-2 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100223522,247.9,254.24,단독주택,단독주택,경기도 성남시 분당구 운중동 1046-1번지,경기도 성남시 분당구 판교원로153번길 9-6 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100228143,231.3,275.47,단독주택,단독주택,경기도 성남시 분당구 운중동 1050-10번지,경기도 성남시 분당구 판교원로153번길 4-6 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100226505,248.0,282.63,단독주택,단독주택,경기도 성남시 분당구 운중동 1049-1번지,경기도 성남시 분당구 판교원로153번길 9-7 (운중동)
202501,1,653,21,18986,1***,단독,12m미만,297.9700,268.5000,339000.0000,0.0000,2010,판교원로153번길,-,중개거래,경기도 성남시 분당구 운중동,4113511500,40725,10891100224882,261.0,272.46,단독주택,단독주택,경기도 성남시 분당구 운중동 1049번지,경기도 성남시 분당구 판교원로153번길 9-9 (운중동)
