"계약년월","번호","유형","시군구명","지번","도로명","대지면적","전용면적","거래금액","건축물대장_PK","건물_도로명_주소","건물_대지_주소","건물_주용도","건물_기타용도","건물_대지면적","건물_연면적","번지매핑건수","도로매핑건수","용도매핑건수","면적매핑건수","매매별일련번호"
"202404",1026,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,13800.0000,"10891120235",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,"업무시설, 근린생활시설",3305.93,4845.93,6,6,6,6,5
"202404",1026,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,13800.0000,"10891120236",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,16794.153,37457.19,6,6,6,6,6
"202404",1027,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,14000.0000,"10891119201",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,관리실,1913.119,2837.07,6,6,6,6,1
"202404",1027,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,14000.0000,"10891119202",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제2종근린생활시설,경비실,18280.304,7.83,6,6,6,6,2
"202404",1027,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,14000.0000,"10891119203",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제2종근린생활시설,경비실,17166.647,7.83,6,6,6,6,3
"202404",1027,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,14000.0000,"10891120234",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,17883.645,39257.94,6,6,6,6,4
"202404",1027,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,14000.0000,"10891120235",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,"업무시설, 근린생활시설",3305.93,4845.93,6,6,6,6,5
"202404",1027,집합,경기도 성남시 분당구 야탑동,"151",판교로,47.5000,77.3500,14000.0000,"10891120236",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,16794.153,37457.19,6,6,6,6,6
"202405",898,집합,경기도 성남시 분당구 야탑동,"151",판교로,92.0900,149.1000,51300.0000,"10891119201",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,관리실,1913.119,2837.07,6,6,6,6,1
"202405",898,집합,경기도 성남시 분당구 야탑동,"151",판교로,92.0900,149.1000,51300.0000,"10891119202",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제2종근린생활시설,경비실,18280.304,7.83,6,6,6,6,2
"202405",898,집합,경기도 성남시 분당구 야탑동,"151",판교로,92.0900,149.1000,51300.0000,"10891119203",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제2종근린생활시설,경비실,17166.647,7.83,6,6,6,6,3
"202405",898,집합,경기도 성남시 분당구 야탑동,"151",판교로,92.0900,149.1000,51300.0000,"10891120234",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,17883.645,39257.94,6,6,6,6,4
"202405",898,집합,경기도 성남시 분당구 야탑동,"151",판교로,92.0900,149.1000,51300.0000,"10891120235",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,제1종근린생활시설,"업무시설, 근린생활시설",3305.93,4845.93,6,6,6,6,5
"202405",898,집합,경기도 성남시 분당구 야탑동,"151",판교로,92.0900,149.1000,51300.0000,"10891120236",경기도 성남시 분당구 판교로 700 (야탑동),경기도 성남시 분당구 야탑동 151번지,공장,아파트형공장,16794.153,37457.19,6,6,6,6,6
"202406",321,집합,경기도 성남시 분당구 야탑동,"150",판교로,0.0000,149.1000,55600.0000,"10891123181",경기도 성남시 분당구 판교로 697 (야탑동),경기도 성남시 분당구 야탑동 150번지,공장,아파트형공장,17398.7,36676.55,5,2,2,2,1
"202406",321,집합,경기도 성남시 분당구 야탑동,"150",판교로,0.0000,149.1000,55600.0000,"10891125884",경기도 성남시 분당구 판교로 697 (야탑동),경기도 성남시 분당구 야탑동 150번지,제2종근린생활시설,경비실,17323.0,7.83,5,2,2,2,2
"202406",487,집합,경기도 성남시 분당구 금곡동,"150",성남대로172번길,0.0000,1832.0500,5000.0000,"10891122955",경기도 성남시 분당구 성남대로172번길 24 (금곡동),경기도 성남시 분당구 금곡동 150번지,자동차관련시설,"자동차관련시설, 근린생활시설, 업무시설",3277.0,24154.13,1,1,1,1,1
